localidad;estrato;valor_ant;unidades_ant;no_pago_ultimo;cluster;no_paga_sig_mes
1;2;121298,09969280941;606,490498464047;0;3;0
1;3;33628,91318078683;112,09637726928943;0;0;0
1;3;43999,71280236384;146,66570934121282;0;0;0
1;1;89220,78968747142;446,10394843735713;0;2;0
1;2;66923,74661678195;334,6187330839098;0;3;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;3;52452,05543668001;174,84018478893339;0;0;0
1;4;10814,305014093065;27,035762535232664;0;1;0
1;2;52866,879088868074;264,3343954443404;0;3;0
1;2;79098,44870661997;395,49224353309984;0;3;0
1;2;68306,05726054391;341,53028630271956;0;3;0
0;2;80414,40421228137;402,0720210614069;0;3;0
1;3;66853,74002962575;222,84580009875253;0;0;0
0;3;66077,92745930918;220,2597581976973;0;0;0
0;3;55895,0422710007;186,3168075700023;0;0;0
1;5;96003,64253151238;192,00728506302477;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;76727,41536947801;383,63707684739006;0;3;0
0;7;971563,5006602723;2775,8957161722064;1;0;1
0;1;71713,96206866813;358,56981034334063;0;2;0
0;7;5306328,568567775;15160,938767336502;1;0;1
1;4;3635,384646782086;9,088461616955215;0;1;0
1;5;154274,04801616733;308,5480960323347;1;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;1;88372,73742942057;441,86368714710284;0;2;0
1;5;122277,2587332327;244,5545174664654;0;0;0
1;3;125068,63913689855;416,89546378966185;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;3;90502,41607482955;301,67472024943186;0;0;0
1;3;111593,33129046905;371,9777709682302;0;0;0
0;4;247439,69088210101;618,5992272052525;1;1;0
1;1;86566,91256901652;432,8345628450826;0;2;0
1;3;109048,44382350975;363,4948127450325;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;47221,31131660676;236,1065565830338;0;3;0
0;4;70607,43286236025;176,51858215590062;0;1;0
0;4;189953,32200026806;474,88330500067013;1;1;1
0;2;118635,55679950891;593,1777839975446;0;3;0
1;4;90683,33930124514;226,70834825311286;0;1;0
1;1;87984,59044011122;439,9229522005561;0;2;0
1;3;128698,15215868068;428,9938405289356;1;0;0
1;4;267236,64389661397;668,091609741535;1;1;0
1;1;27472,1594320709;137,3607971603545;0;2;0
1;3;60214,92324075964;200,71641080253215;0;0;0
1;4;247421,31347848853;618,5532836962213;1;1;0
0;5;261879,70945367368;523,7594189073474;1;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;3;74266,05628771441;247,55352095904806;0;0;0
1;2;90740,16107891042;453,70080539455205;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;48434,711510783796;242,17355755391898;0;3;0
1;2;51585,173818726915;257,92586909363456;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;3;121896,26604748906;406,3208868249635;0;0;0
1;1;91764,70443193645;458,8235221596823;0;2;0
0;3;127472,53455687893;424,9084485229298;1;0;0
1;3;147120,29334281862;490,4009778093954;1;0;0
0;2;51974,77098280975;259,87385491404876;0;3;0
1;3;63953,77309457961;213,17924364859869;0;0;0
1;4;456699,7613677131;1141,7494034192828;1;1;1
1;1;45603,428984467544;228,0171449223377;0;2;0
0;1;26368,188814184155;131,84094407092078;0;2;0
1;2;87519,14021749169;437,59570108745845;0;3;0
0;2;21499,656732611293;107,49828366305647;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;1;30291,888752162617;151,4594437608131;0;2;0
0;4;51849,77840791596;129,6244460197899;0;1;0
1;3;130450,06130605006;434,83353768683355;1;0;0
1;4;172765,88697226634;431,91471743066586;1;1;1
1;2;59203,07736012111;296,01538680060554;0;3;0
1;2;66832,77021488776;334,1638510744388;0;3;0
0;2;49338,82576321479;246,69412881607394;0;3;0
1;3;61499,43341467871;204,99811138226235;0;0;0
0;3;109675,58567753584;365,58528559178615;0;0;0
1;4;133684,92698536342;334,2123174634085;1;1;0
1;5;12640,416631543161;25,280833263086322;0;0;0
0;2;16982,698441778444;84,91349220889222;0;3;0
1;3;62583,407397629235;208,61135799209745;0;0;0
1;4;78421,78545430975;196,05446363577437;0;1;0
0;3;58571,02108852692;195,2367369617564;0;0;0
1;4;107605,67610800624;269,0141902700156;0;1;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;64914,46321019797;216,38154403399324;0;0;0
0;5;173436,50085607058;346,87300171214116;1;0;1
1;3;97894,49814140923;326,31499380469745;0;0;0
0;4;300943,6000405504;752,3590001013761;1;1;0
0;2;54716,04215918738;273,5802107959369;0;3;0
1;2;53838,584968028365;269,1929248401418;0;3;0
0;4;279437,471161874;698,593677904685;1;1;0
1;2;118870,12529372756;594,3506264686378;0;3;0
0;2;26381,89048255312;131,9094524127656;0;3;0
1;3;86118,47754032408;287,0615918010803;0;0;0
1;3;86916,02399754542;289,72007999181807;0;0;0
0;3;257,112953331864;0,85704317777288;0;0;0
1;3;55209,51830487438;184,0317276829146;0;0;0
1;2;32200,59909173844;161,0029954586922;0;3;0
0;3;138475,9384693746;461,586461564582;1;0;0
1;3;137422,41943429678;458,0747314476559;1;0;0
1;1;56517,81567405578;282,5890783702789;0;2;0
1;3;116812,63610054684;389,37545366848946;0;0;0
1;4;475829,6103966929;1189,5740259917322;1;1;1
1;4;97683,17037381575;244,2079259345394;0;1;0
1;2;71350,64487466404;356,75322437332017;0;3;0
1;3;87068,579054705;290,22859684901664;0;0;0
1;3;63080,38679792609;210,26795599308696;0;0;0
1;5;309980,8776795895;619,9617553591789;1;0;0
1;5;299616,06114006636;599,2321222801327;1;0;0
0;3;27102,569964315244;90,34189988105081;0;0;0
0;2;46620,34973209298;233,10174866046492;0;3;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;2;6130,906178839985;30,654530894199922;0;3;0
0;5;116570,15252611782;233,14030505223565;0;0;0
0;3;114724,52173481499;382,4150724493833;0;0;0
1;2;89910,72631429386;449,55363157146934;0;3;0
1;2;45569,935905023194;227,84967952511596;0;3;0
1;2;118330,31750155592;591,6515875077796;0;3;0
0;2;167185,2998990379;835,9264994951895;1;3;1
1;1;17794,945645936223;88,97472822968112;0;2;0
1;4;44453,36649927591;111,13341624818977;0;1;0
1;4;219854,15802654153;549,6353950663538;1;1;1
0;5;136662,60192750525;273,3252038550105;1;0;0
1;2;47262,476864972996;236,31238432486498;0;3;0
1;3;81445,78520441985;271,4859506813995;0;0;0
0;5;359885,0849543184;719,7701699086368;1;0;0
1;3;38142,42964433994;127,1414321477998;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;4;266582,95611379365;666,4573902844841;1;1;0
0;1;83192,66036173016;415,9633018086508;0;2;0
1;3;52642,06797612582;175,4735599204194;0;0;0
0;3;54840,706355846;182,80235451948667;0;0;0
0;3;37956,454119225134;126,52151373075046;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;45715,50791037684;228,57753955188417;0;3;0
1;2;52377,94285623099;261,88971428115497;0;3;0
0;1;49321,746908928704;246,60873454464354;0;2;0
1;3;56372,678180723145;187,90892726907714;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;4;261334,89725341304;653,3372431335326;1;1;0
1;1;82366,67541872524;411,8333770936262;0;2;0
1;3;123458,12940486432;411,5270980162144;0;0;0
1;2;117783,49526645034;588,9174763322517;0;3;0
1;7;5703299,703870751;16295,142011059288;1;0;1
0;5;119719,39704814815;239,4387940962963;0;0;0
1;3;131109,0092373376;437,0300307911253;1;0;0
1;5;369141,28220193536;738,2825644038708;1;0;0
1;3;133705,5443314635;445,68514777154496;1;0;0
1;1;61080,57941023417;305,40289705117084;0;2;0
1;1;72245,33664634549;361,22668323172746;0;2;0
0;3;110056,90838937156;366,8563612979052;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;3;96798,2222319484;322,6607407731613;0;0;0
0;3;131670,7508529811;438,9025028432703;1;0;0
1;2;37084,14388391397;185,42071941956982;0;3;0
1;4;79405,57690779725;198,51394226949313;0;1;0
1;3;51512,44769557285;171,70815898524285;0;0;0
1;2;77135,5803554407;385,6779017772035;0;3;0
1;4;96280,71230110308;240,7017807527577;0;1;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;126354,3459066459;631,7717295332295;0;3;0
0;4;314041,17226058414;785,1029306514604;1;1;0
0;5;376059,6082151595;752,119216430319;1;0;0
1;1;37610,69964988732;188,05349824943661;0;2;0
1;4;181192,34703281577;452,9808675820394;1;1;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;1;123420,67800199811;617,1033900099906;0;2;0
1;4;152720,45129296344;381,8011282324086;1;1;0
0;2;57495,11044899608;287,4755522449804;0;3;0
0;3;44532,06661799856;148,4402220599952;0;0;0
1;2;39766,12047517518;198,8306023758759;0;3;0
1;3;36215,39419660793;120,71798065535975;0;0;0
0;4;24952,448822892395;62,38112205723098;0;1;0
1;4;19840,16024337161;49,60040060842903;0;1;0
0;2;136749,8602172641;683,7493010863205;1;3;0
0;5;198060,05238617648;396,120104772353;1;0;1
0;3;116530,43494771831;388,43478315906106;0;0;0
0;4;324721,5080117292;811,8037700293231;1;1;0
1;2;49654,67123071611;248,27335615358055;0;3;0
1;3;57056,634877298384;190,18878292432794;0;0;0
1;2;55494,00986393115;277,47004931965574;0;3;0
1;5;232242,67405529754;464,48534811059506;1;0;1
0;1;61709,61920646694;308,5480960323347;0;2;0
1;4;10623,30187593618;26,558254689840453;0;1;0
1;1;66738,33616414982;333,69168082074907;0;2;0
0;2;52544,4181412955;262,7220907064775;0;3;0
0;3;113514,22850833573;378,3807616944524;0;0;0
1;4;130310,97368013255;325,77743420033136;1;1;0
1;2;45948,225082877;229,74112541438498;0;3;0
1;1;19320,680884743513;96,60340442371756;0;2;0
0;3;50970,84985716977;169,90283285723257;0;0;0
0;5;245500,24644765892;491,00049289531785;1;0;1
0;3;89776,52524488884;299,25508414962945;0;0;0
1;3;120391,77735468987;401,3059245156329;0;0;0
0;4;175887,23026012786;439,71807565031963;1;1;1
1;2;122208,23492661891;611,0411746330946;0;3;0
0;3;126298,31463343684;420,9943821114561;0;0;0
1;5;257841,28424851928;515,6825684970386;1;0;1
1;4;14602,159511330341;36,505398778325855;0;1;0
1;2;37841,05459051218;189,2052729525609;0;3;0
1;2;131030,44415651423;655,1522207825711;1;3;0
0;3;64489,73400669889;214,96578002232962;0;0;0
1;1;48529,95326627779;242,64976633138895;0;2;0
1;3;76424,03749978641;254,74679166595473;0;0;0
1;1;73125,16760415719;365,625838020786;0;2;0
0;3;72884,06385550972;242,94687951836576;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;3;165378,2051195635;551,2606837318783;1;0;0
1;3;32812,04645342277;109,37348817807592;0;0;0
1;4;8653,816072385416;21,63454018096354;0;1;0
1;4;301398,25386582816;753,4956346645704;1;1;0
1;2;49242,390203364346;246,21195101682173;0;3;0
1;5;154274,04801616733;308,5480960323347;1;0;1
0;3;89222,53012864247;297,40843376214156;0;0;0
1;2;4455,298168164574;22,276490840822873;0;3;0
1;5;275225,0508843146;550,4501017686291;1;0;0
1;3;66760,4718676329;222,53490622544302;0;0;0
0;1;68026,00570976512;340,1300285488256;0;2;0
1;1;74117,19893011026;370,5859946505513;0;2;0
0;5;110875,38182032;221,75076364064;0;0;0
0;4;340505,81433117035;851,2645358279259;1;1;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;2;82826,77181962034;414,13385909810165;0;3;0
0;3;103852,39708454772;346,1746569484924;0;0;0
1;3;100848,56473464512;336,16188244881704;0;0;0
1;2;128021,57987071094;640,1078993535547;1;3;0
1;2;59062,470245399694;295,3123512269985;0;3;0
0;4;389814,9727563108;974,5374318907769;1;1;0
1;1;7603,310476850185;38,01655238425093;0;2;0
1;2;94736,23006805961;473,6811503402981;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;39739,88738601921;198,69943693009606;0;3;0
1;2;178098,52514391736;890,4926257195868;1;3;1
1;5;48465,787725607355;96,93157545121471;0;0;0
1;4;417635,58180806646;1044,0889545201662;1;1;1
0;3;84924,75787283636;283,0825262427879;0;0;0
1;3;131223,44360565953;437,4114786855318;1;0;0
1;4;43030,775721955964;107,57693930488992;0;1;0
0;3;129979,96695594481;433,26655651981605;1;0;0
1;3;61242,65511466882;204,14218371556274;0;0;0
0;2;48779,785818544566;243,89892909272282;0;3;0
1;4;227729,5046707908;569,323761676977;1;1;1
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;53241,20820553807;266,20604102769033;0;3;0
0;2;124706,69072848558;623,533453642428;0;3;0
1;5;149731,4943982207;299,4629887964414;1;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;136657,64987236392;455,5254995745464;1;0;0
0;3;53745,0989329072;179,15032977635735;0;0;0
0;2;89141,63578839588;445,70817894197944;0;3;0
0;4;85033,832250754;212,58458062688499;0;1;0
0;3;29285,680047414462;97,61893349138154;0;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;3;66503,89463701412;221,67964879004705;0;0;0
0;2;97668,04956368126;488,3402478184063;0;3;0
1;2;17501,144238274293;87,50572119137146;0;3;0
1;4;309579,4074669192;773,948518667298;1;1;0
1;5;202471,04073084448;404,942081461689;1;0;1
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;91492,52832362476;457,4626416181238;0;3;0
0;1;62168,5072038729;310,8425360193645;0;2;0
1;2;51452,08035076614;257,2604017538307;0;3;0
0;2;40448,372548767285;202,24186274383644;0;3;0
1;2;89389,68707735634;446,9484353867817;0;3;0
1;1;21356,231847722687;106,78115923861344;0;2;0
0;5;185061,15770822627;370,1223154164525;1;0;1
0;3;75640,99345684059;252,1366448561353;0;0;0
0;3;74492,65829634372;248,3088609878124;0;0;0
1;3;52672,05271227852;175,5735090409284;0;0;0
1;2;129630,96980135157;648,1548490067579;1;3;0
1;4;302521,7111907541;756,3042779768853;1;1;0
0;7;4761191,47133257;13603,404203807342;1;0;1
1;1;8949,693218897595;44,74846609448798;0;2;0
1;5;49970,34873468436;99,94069746936873;0;0;0
1;2;22242,86404272247;111,21432021361235;0;3;0
0;2;15730,919071026266;78,65459535513133;0;3;0
1;5;127641,91704704471;255,28383409408943;1;0;0
0;2;79235,5143093508;396,177571546754;0;3;0
1;7;4586355,061520596;13103,87160434456;1;0;1
0;3;25283,439993327065;84,27813331109022;0;0;0
1;3;112859,91549621186;376,1997183207062;0;0;0
0;5;12921,722958789956;25,843445917579913;0;0;0
1;5;43483,464122005185;86,96692824401038;0;0;0
1;3;121778,00354422291;405,926678480743;0;0;0
0;4;96268,87072169936;240,6721768042484;0;1;0
0;3;93959,49929740759;313,1983309913586;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;12352,704646162267;41,17568215387422;0;0;0
1;3;39338,25914664603;131,1275304888201;0;0;0
1;4;355215,4486048832;888,038621512208;1;1;0
1;3;89832,05617461493;299,4401872487164;0;0;0
1;3;138329,12899793003;461,09709665976675;1;0;0
0;1;24249,84197690688;121,2492098845344;0;2;0
0;4;14511,309567497392;36,27827391874348;0;1;0
1;2;56872,866160399084;284,36433080199544;0;3;0
1;7;3572140,612862422;10206,116036749778;1;0;1
0;1;60574,3316842274;302,871658421137;0;2;0
0;3;79126,52064259724;263,7550688086575;0;0;0
0;3;20683,048290300507;68,94349430100169;0;0;0
1;3;96079,63759673074;320,2654586557691;0;0;0
1;3;116214,36571353774;387,3812190451258;0;0;0
1;3;75496,0592992632;251,65353099754398;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;1;83993,23652070125;419,96618260350624;0;2;0
0;3;92564,4288097004;308,5480960323347;0;0;0
0;5;14729,862645580084;29,45972529116017;0;0;0
0;2;135543,98187207434;677,7199093603716;1;3;0
0;4;305140,2407982321;762,8506019955802;1;1;0
0;2;122350,79251409265;611,7539625704633;0;3;0
0;5;268636,13329794205;537,2722665958842;1;0;0
1;2;41539,820846448805;207,69910423224403;0;3;0
1;3;122112,93812590557;407,0431270863519;0;0;0
1;3;55427,35029189163;184,75783430630543;0;0;0
0;5;7812,370199793008;15,624740399586017;0;0;0
1;4;347789,26568523154;869,4731642130789;1;1;0
0;5;309248,91571576335;618,4978314315267;1;0;0
0;3;38095,60889969563;126,98536299898544;0;0;0
1;2;2458,464609383668;12,29232304691834;0;3;0
0;4;239980,58212327497;599,9514553081874;1;1;1
1;5;94698,02164608166;189,3960432921633;0;0;0
0;7;3181040,2386181764;9088,686396051933;1;0;1
0;5;274973,5082131828;549,9470164263656;1;0;0
1;3;93728,21970059116;312,4273990019705;0;0;0
1;4;148420,36046760474;371,05090116901187;1;1;0
1;3;90516,86334222236;301,7228778074079;0;0;0
1;2;93705,2141581081;468,5260707905405;0;3;0
1;4;333703,05588348286;834,2576397087071;1;1;0
0;4;7273,274190321376;18,18318547580344;0;1;0
1;4;353543,00982227025;883,8575245556756;1;1;0
0;3;166754,45964318822;555,8481988106274;1;0;0
0;7;3558723,2549732486;10167,780728494996;1;0;1
1;1;29524,368983752374;147,62184491876187;0;2;0
1;1;61709,61920646694;308,5480960323347;0;2;0
0;3;47922,677569824045;159,74225856608015;0;0;0
1;3;71448,24884686728;238,16082948955759;0;0;0
0;1;83930,16350853536;419,6508175426768;0;2;0
0;5;211563,3820188092;423,1267640376184;1;0;1
0;2;138927,13827081825;694,6356913540913;1;3;0
1;5;452372,7103235827;904,7454206471654;1;0;1
0;2;69200,73115588573;346,0036557794287;0;3;0
0;3;95392,66075761613;317,97553585872043;0;0;0
1;3;17099,609507620968;56,99869835873656;0;0;0
1;2;51529,191675703885;257,6459583785194;0;3;0
0;4;57933,617526609654;144,83404381652414;0;1;0
0;1;140881,66227337677;704,4083113668838;1;2;0
1;1;33167,881473729;165,839407368645;0;2;0
1;5;161141,65777699152;322,283315553983;1;0;0
0;3;30684,192563305838;102,28064187768612;0;0;0
1;7;5725768,059403591;16359,337312581689;1;0;1
0;3;89380,38761766953;297,9346253922318;0;0;0
1;1;61709,61920646694;308,5480960323347;0;2;0
1;3;98532,31807076136;328,4410602358712;0;0;0
1;4;63629,40187383972;159,0735046845993;0;1;0
1;4;48231,21554751603;120,57803886879009;0;1;0
1;4;196687,19169486675;491,71797923716684;1;1;1
1;4;317260,0470106106;793,1501175265265;1;1;0
0;2;16682,36599827962;83,4118299913981;0;3;0
1;1;93600,4404522663;468,0022022613315;0;2;0
1;1;62795,23871952864;313,9761935976432;0;2;0
1;3;106036,04685675666;353,4534895225222;0;0;0
1;1;42103,85000276231;210,51925001381156;0;2;0
0;3;68062,56157798241;226,87520525994137;0;0;0
1;2;2267,3735141297357;11,336867570648678;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;136188,25482695736;453,96084942319123;1;0;0
1;5;128211,99017514198;256,42398035028395;1;0;0
0;4;25242,835884331747;63,10708971082937;0;1;0
1;4;102473,68989252887;256,18422473132216;0;1;0
1;3;125642,32326996674;418,8077442332225;0;0;0
1;2;53363,83112950621;266,81915564753103;0;3;0
1;3;76486,27730746161;254,9542576915387;0;0;0
0;4;107530,98751305538;268,82746878263845;0;1;0
0;1;128574,00686121563;642,8700343060782;1;2;0
1;5;389850,12508445745;779,7002501689149;1;0;1
0;3;102000,17185040348;340,0005728346783;0;0;0
0;5;279336,5889170092;558,6731778340184;1;0;0
1;3;50284,47284276884;167,61490947589613;0;0;0
0;3;88936,77897468538;296,45592991561796;0;0;0
0;2;73140,20678880987;365,70103394404936;0;3;0
0;3;85398,92829396541;284,66309431321804;0;0;0
1;1;61709,61920646694;308,5480960323347;0;2;0
0;7;742057,1093145331;2120,1631694700945;1;0;1
1;3;10832,14969879384;36,10716566264614;0;0;0
0;2;64961,93927641422;324,8096963820711;0;3;0
1;2;49234,29856925589;246,17149284627945;0;3;0
1;2;90265,22917061941;451,32614585309705;0;3;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;58844,50012730245;196,14833375767483;0;0;0
1;2;95096,69337586215;475,4834668793107;0;3;0
1;3;90557,61301622778;301,8587100540926;0;0;0
1;4;29465,640435955356;73,66410108988839;0;1;0
1;4;349553,98396041495;873,8849599010374;1;1;0
1;4;173475,0965358989;433,6877413397472;1;1;1
1;2;59275,946672504266;296,37973336252134;0;3;0
0;1;39961,579634707494;199,80789817353747;0;2;0
1;3;83255,05280995627;277,51684269985424;0;0;0
0;1;91271,67611220163;456,3583805610082;0;2;0
0;1;113549,3447360087;567,7467236800435;0;2;0
0;5;21327,439428619015;42,65487885723803;0;0;0
1;7;1785108,8519356723;5100,311005530492;1;0;1
0;4;123419,23841293388;308,5480960323347;0;1;0
0;4;494991,3562780772;1237,478390695193;1;1;1
0;2;153387,02387146954;766,9351193573477;1;3;1
0;1;59749,28424729149;298,7464212364575;0;2;0
1;2;123622,91043194805;618,1145521597402;0;3;0
1;5;254426,79624450053;508,8535924890011;1;0;1
0;1;85865,7427506228;429,328713753114;0;2;0
1;2;43565,28633994715;217,82643169973576;0;3;0
0;4;322591,45766346494;806,4786441586624;1;1;0
1;2;24838,88764273369;124,19443821366846;0;3;0
1;2;77801,41344179181;389,0070672089591;0;3;0
0;3;99527,91729356564;331,75972431188546;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;5;66913,057532235;133,82611506447;0;0;0
0;3;82153,67957576535;273,8455985858845;0;0;0
1;2;123173,2752655043;615,8663763275215;0;3;0
0;1;96136,79465450958;480,68397327254786;0;2;0
1;3;150141,51338025;500,4717112675;1;0;0
1;2;105458,56083591926;527,2928041795963;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;3;94026,13702815007;313,42045676050026;0;0;0
0;4;227027,84354010833;567,5696088502708;1;1;1
0;3;129267,73524574953;430,8924508191651;1;0;0
0;2;57496,2507455696;287,481253727848;0;3;0
1;3;92564,4288097004;308,5480960323347;0;0;0
1;2;55383,41873271545;276,91709366357725;0;3;0
1;5;359661,8400970498;719,3236801940996;1;0;1
1;2;61709,61920646694;308,5480960323347;0;3;0
1;5;264834,58281361975;529,6691656272395;1;0;0
0;4;99662,52834980219;249,15632087450547;0;1;0
0;3;56556,35780514148;188,52119268380494;0;0;0
0;3;74709,65301035653;249,03217670118843;0;0;0
1;3;125053,93845140794;416,84646150469314;0;0;0
1;4;98232,10196844934;245,58025492112336;0;1;0
1;3;120334,89482324093;401,1163160774698;0;0;0
1;3;53935,76552272483;179,78588507574943;0;0;0
0;3;43151,185253093405;143,83728417697802;0;0;0
0;3;54773,7706260847;182,57923542028232;0;0;0
0;2;81326,35894408906;406,6317947204453;0;3;0
1;2;31598,04383949885;157,99021919749424;0;3;0
1;5;12111,817034686454;24,223634069372906;0;0;0
0;4;149998,82161162485;374,99705402906216;1;1;0
1;3;58241,62845290304;194,13876150967678;0;0;0
1;5;430490,39616441267;860,9807923288254;1;0;1
1;1;19417,614397015488;97,08807198507745;0;2;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;3;62417,92847063545;208,05976156878484;0;0;0
1;4;214339,0199538705;535,8475498846763;1;1;1
1;4;263253,4260497206;658,1335651243015;1;1;0
1;1;30837,016801416252;154,18508400708126;0;2;0
0;5;165700,11097110916;331,4002219422183;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;117653,50674889398;392,1783558296466;0;0;0
1;3;146582,36233982487;488,6078744660829;1;0;0
0;4;376085,37141243875;940,2134285310968;1;1;0
1;3;69049,56133587987;230,16520445293293;0;0;0
1;5;154274,04801616733;308,5480960323347;1;0;0
0;1;59776,339591938995;298,881697959695;0;2;0
1;1;110068,59156425502;550,3429578212751;0;2;0
1;3;47452,420148379024;158,17473382793008;0;0;0
1;1;32169,058626500107;160,84529313250053;0;2;0
1;5;154274,04801616733;308,5480960323347;1;0;1
1;1;4800,545159512023;24,002725797560117;0;2;0
0;1;86840,70612988435;434,20353064942174;0;2;0
1;1;44160,77221797177;220,80386108985886;0;2;0
1;1;67308,36185438963;336,5418092719482;0;2;0
1;4;7920,547376297509;19,801368440743772;0;1;0
1;4;72293,98698683709;180,7349674670927;0;1;0
1;3;82688,59867210449;275,6286622403483;0;0;0
0;3;54917,06053610087;183,05686845366958;0;0;0
0;2;113086,0057084124;565,430028542062;0;3;0
1;3;75992,56111351356;253,30853704504517;0;0;0
1;1;49170,66983738013;245,85334918690063;0;2;0
1;5;26118,37129103941;52,23674258207882;0;0;0
1;5;106262,21077935316;212,5244215587063;0;0;0
0;5;373877,5100575574;747,7550201151148;1;0;0
1;3;128702,16343455907;429,00721144853026;1;0;0
1;3;164375,3740037112;547,9179133457039;1;0;1
1;2;31704,46992434552;158,5223496217276;0;3;0
1;3;5974,263263974757;19,914210879915856;0;0;0
0;3;68200,60057293356;227,33533524311184;0;0;0
0;1;43379,6511955403;216,8982559777015;0;2;0
1;4;66841,61872537606;167,10404681344014;0;1;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;2;128576,53322001838;642,8826661000919;1;3;0
1;3;112743,88222391067;375,8129407463689;0;0;0
1;1;34180,80502388451;170,90402511942256;0;2;0
1;2;119199,69093873705;595,9984546936853;0;3;0
1;3;36319,49654018176;121,06498846727254;0;0;0
1;3;170734,26461072266;569,1142153690755;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;92210,05663524807;307,3668554508269;0;0;0
1;3;86352,770169756;287,84256723251997;0;0;0
1;2;37594,20514921018;187,9710257460509;0;3;0
1;4;127511,40781744268;318,7785195436067;1;1;0
0;3;71132,26356919222;237,1075452306407;0;0;0
0;5;39950,72535669388;79,90145071338776;0;0;0
1;3;83053,40317495922;276,8446772498641;0;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;2;81648,48957777435;408,24244788887177;0;3;0
1;1;118615,44409762521;593,077220488126;0;2;0
0;3;23325,398050701613;77,75132683567205;0;0;0
1;2;23794,394026927774;118,97197013463887;0;3;0
1;3;107952,25608505876;359,84085361686255;0;0;0
1;1;31413,647100784176;157,06823550392087;0;2;0
1;1;68844,96214514627;344,22481072573134;0;2;0
0;5;163776,84386174282;327,5536877234856;1;0;0
0;2;10669,716548597331;53,34858274298665;0;3;0
0;1;67663,78079661295;338,31890398306473;0;2;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;66644,43795992473;333,22218979962366;0;3;0
1;1;73854,96415069936;369,27482075349684;0;2;0
0;4;186721,3640999856;466,80341024996403;1;1;1
1;3;99347,78466172665;331,1592822057555;0;0;0
1;5;169040,08895601015;338,0801779120203;1;0;0
0;5;87756,29775248579;175,51259550497156;0;0;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;5;257558,60939745264;515,1172187949053;1;0;0
1;3;59876,44738604792;199,58815795349307;0;0;0
0;3;64965,38673349121;216,55128911163735;0;0;0
1;3;77807,1790074374;259,35726335812467;0;0;0
1;1;59315,19396842567;296,57596984212836;0;2;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;2;58391,463065539174;291,9573153276959;0;3;0
0;7;5183083,251198946;14808,809289139845;1;0;1
1;3;136773,94727128668;455,9131575709556;1;0;0
1;1;21024,03410482574;105,1201705241287;0;2;0
1;5;433801,8731453158;867,6037462906316;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;4;218190,57863371776;545,4764465842944;1;1;1
0;1;130653,44033999597;653,2672016999799;1;2;0
1;1;15370,145831714763;76,85072915857381;0;2;0
0;4;240797,00968303625;601,9925242075906;1;1;0
0;3;106874,97316823955;356,2499105607985;0;0;0
0;4;208872,99755513805;522,1824938878451;1;1;1
1;4;207435,392486939;518,5884812173475;1;1;1
0;4;238651,45303429366;596,6286325857342;1;1;1
